"Frequency [GHz]" 	"Relative Permittivity"
0.0545 	101.5
0.05475 	101.22
0.055 	100.93000000000001
0.05525 	100.65000000000001
0.055500000000000001 	100.37
0.055750000000000001 	100.09
0.056000000000000001 	99.816999999999993
0.056250000000000001 	99.545000000000002
0.056500000000000002 	99.275000000000006
0.056750000000000002 	99.007999999999996
0.057000000000000002 	98.742999999999995
0.057250000000000002 	98.480000000000004
0.057500000000000002 	98.219999999999999
0.057750000000000003 	97.962000000000003
0.058000000000000003 	97.706000000000003
0.058250000000000003 	97.451999999999998
0.058500000000000003 	97.200999999999993
0.058749999999999997 	96.951999999999998
0.058999999999999997 	96.703999999999994
0.059249999999999997 	96.459000000000003
0.059499999999999997 	96.215999999999994
0.059749999999999998 	95.974999999999994
0.059999999999999998 	95.736000000000004
0.060249999999999998 	95.498999999999995
0.060499999999999998 	95.263999999999996
0.060749999999999998 	95.031000000000006
0.060999999999999999 	94.799999999999997
0.061249999999999999 	94.570999999999998
0.061499999999999999 	94.343000000000004
0.061749999999999999 	94.117999999999995
0.062 	93.894000000000005
0.06225 	93.671999999999997
0.0625 	93.451999999999998
0.06275 	93.233999999999995
0.063 	93.016999999999996
0.063250000000000001 	92.802000000000007
0.063500000000000001 	92.588999999999999
0.063750000000000001 	92.378
0.064000000000000001 	92.168000000000006
0.064250000000000002 	91.959999999999994
0.064500000000000002 	91.753
0.064750000000000002 	91.548000000000002
0.065000000000000002 	91.344999999999999
0.065250000000000002 	91.143000000000001
0.065500000000000003 	90.942999999999998
0.065750000000000003 	90.744
0.066000000000000003 	90.546999999999997
0.066250000000000003 	90.350999999999999
0.066500000000000004 	90.156999999999996
0.066750000000000004 	89.963999999999999
0.067000000000000004 	89.772999999999996
0.067250000000000004 	89.582999999999998
0.067500000000000004 	89.394000000000005
0.067750000000000005 	89.206999999999994
0.068000000000000005 	89.021000000000001
0.068250000000000005 	88.837000000000003
0.068500000000000005 	88.653999999999996
0.068750000000000006 	88.471999999999994
0.069000000000000006 	88.292000000000002
